name,date,content,share,retweet,like
dianaberrent,09/26/2021,"This weekend should be my son’s bar mitzvah. 

He turns 13 tomorrow. 

We buried my mother 3 weeks ago tomorrow with no shiva… no period of mourning.

Because #Covid… 

So many lives, livelihoods, life occasions. 

This has been traumatic for us all. We need to recognize it.",18 ,21 ,352 
LukaszukAB,09/29/2021,".
jkenney
 and 
KayceeMaduYEG
 decided to protect hospitals from protests, after protests ended weeks ago. Hundreds of #COVID patients die  in Alberta hospitals every week, but Kenney, Madu and Copping have nothing. Scared to upset #antivaxxers 

#ableg #abpoli",24 ,124 ,498 
himantabiswa,10/04/2021,"Against all odds, India administered first dose of #COVID vaccines to 70% of total eligible population.

Kudos to our health workers who worked tirelessly under the able leadership of Adarniya PM Shri 
narendramodi
 ji and  Adarniya Health Minister 
mansukhmandviya
 ji.",37 ,214 ,1836 
hharteveldt,09/28/2021,"98.5% of 
united
 employees now vaccinated, says CEO Scott Kirby at 
TheAtlanticFest
 #airline #travel #health  #Covid",16 ,71 ,429 
PeterRMacIsaac,10/08/2021,"well, well, well, I just got off the phone with a friend who knows 2 people who had all the C*vid symptoms and they went to get tested.  Because they are double jabbed, they were refused a test. #nspoli 
RightOfEast
 canadiangirls99 
sunlorrie
 
CanAditude
 #COVID",27 ,111 ,201 
ChrisWickNews,08/30/2021,Why are #COVID deaths approx 10 times greater this summer than this time last year when so many have been vaccinated?,599 ,1388 ,5902 
GrittyNurse,08/29/2021,"I have never seen a vaccinated individual:

- yell publicly at an unvaccinated person. 
- spit on an unvaccinated individual. 
- threaten an unvaccinated individuals life with death threats.

This behaviour is not just fear, this is radicalization. 

Be safe #COVID #GetVaccinated",170 ,1871 ,8452 
bmay,08/29/2021,"European countries that have #covid but no food shortages: 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
European countries that have #covid and also food shortages: 

 
 #BrexitDisaster #BrexitChaos #ToryShambles",212 ,4727 ,15000 
1drcole,08/30/2021,More people have died of #COVID in FL in the past 2 weeks than US military deaths in Afghanistan over the last 20 years.,106 ,1571 ,3038 
1drcole,08/26/2021,"What is something that is FREE and PRICELESS?

I'll get it started  

#covid vaccinations

Please RT",82 ,348 ,551 
jennifer_brass,08/31/2021,"An example of why #pandemic #parenting #care during #Covid is particularly challenging. 3 days ago, my toddler started acting funny and slept terribly (up crying at least once/hour). The next morning, his nose was streaming, his voice was hoarse, and he coughed intermittently. 1/",63 ,1037 ,2142 
electroboyusa,08/26/2021,"82,000 people have been safely evacuated from Afghanistan without any American deaths.

1,408 Americans died of #COVID on Tuesday, August 24th.",35 ,858 ,1932 
Anna_Soubry,08/28/2021,Listening to #BBC #FarmingToday & it really is shameful that in all the talk about labour shortages & supply chain failures #Brexit was never mentioned. Instead #Covid is being blamed for the crisis. Covid is obvs relevant but the major villain is Brexit.,623 ,2306 ,10000 
GwenGraham,08/26/2021,"I am in an emergency room in Gainesville for a non covid related matter. We are the rare exception. Everyone else appears to have #COVID. So sick. Pleading for care. Pleading to get vaccinated. For God’s sake #GetVaccinated, you don’t want to be here.",131 ,1190 ,4625 
KevinRampling,08/22/2021,"So #COVID cases going up, deaths going up. At similar levels to mid Dec/mid Jan & little from the MSM Is it forgotten? Guess this is living with it? 700 people dead in last 7 days; 37k infections yesterday, 37k. Keep piling the bodies high eh 
BorisJohnson
 ?",47 ,850 ,1756 
JesseP4Florida,08/26/2021,Retweet if you believe vaccines and masks are effective in stopping the spread of #COVID-19.,33 ,576 ,780 
IanBFAWU,08/29/2021,Interesting how there is so little political concern over the 100+ deaths of #Covid happening daily neither leaders of both blue and red political parties are interested as it’s not the main news headlines now. Just stats.,13 ,198 ,377 
B52Malmet,08/30/2021,"Arizona, Arkansas, Florida, Iowa, South Carolina, Oklahoma, Texas and Utah. They all have Republican governors fighting with school districts which want to protect against the spread of #covid by mandating masks in schools. It’s a freaking pandemic, people. Don’t let kids die.",60 ,480 ,1216 
PollyWi92611992,08/23/2021,"Time for the Doherty Institute to have an independent press conference outlining their position on #COVID 

#qt 
#auspol 
#MorrisonFail 
#ScottyCarnage",9 ,101 ,319 
David_Thurston,08/28/2021,Why are #COVID deaths approx 10 times greater this summer than this time last year when so many have been vaccinated?,500 ,1208 ,5028 
ManMundra,08/18/2021,Meanwhile 62% of India’s daily reported #covid cases are coming from Kerala Model.,99 ,1316 ,7638 
donwinslow,08/23/2021,"Before so many die from #Covid, they die from misinformation.",74 ,556 ,3824 
AndrewLearned,08/26/2021,"My business is shut down again. This time it's not because 
GovRonDeSantis
' executive order, but because 
GovRonDeSantis
 has mishandled this pandemic so badly that my entire staff is independently quarantining from #COVID exposures.",129 ,1775 ,4654 
chungk1031,08/23/2021,"Expectation should be ZERO #COVID deaths in children.

One death is too many.

i.e. - Stop saying the death rate in children is ""low"".

#DeltaVariant #MedTwitter",50 ,331 ,1388 
tarang_chawla,08/30/2021,"I asked my mate who works in hospital how he’s going:

“COVID sucks. Some patients are critically ill. I wear all the gear, I can’t breathe, my glasses are fogged up, I’m sweating so much. I’m exhausted.”

The #COVID conspiracy theorists have no regard for our healthcare workers.",11 ,112 ,953 
cheryl_kernot,08/25/2021,"Our hospitals are fine says Gladys- not the reality for Westmead, Nepean, & Blacktown. Contract tracing is overwhelmed. Opening up with hundreds of cases requires a robust health system says Doherty Report. Yet, let’s go for it says Gladys ignoring the AMA’s reality check.#Covid",44 ,266 ,896 
iandonald_psych,08/27/2021,"“Boris Johnson had privately accepted that there would be at least a further 30,000 deaths in the UK over the next year, and that the Prime Minister would “only consider imposing further restrictions if that figure looked like it could rise above 50,000”.” The i. #COVID",60 ,513 ,604 
MelissaLMRogers,08/22/2021,"I’ll never forget who supported the exclusion of unvaccinated people in our society. The companies, the government, the people. Keep notes. It’ll be useful in a few years. 

#Canada #Ontario #Quebec #COVID",63 ,329 ,1534 
B52Malmet,08/31/2021,"I know this is off topic because it is not about #HurricaneIda the end of the war in #Afghanistan, or the incredibly horrible surging of #covid -but why is Louis DeJoy still the Postmaster General???",139 ,820 ,2854 
MaralynParker,08/29/2021,"It is truly gobsmacking that the PM is bullying states about opening up when his govt has STILL not supplied enough vaccines for all Australians who want to be vaccinated.
#COVID19Aus #COVID #insiders",10 ,224 ,852 
dodona777,08/31/2021,"#abc730 OK, it's hard kids have 2 stay home & not go 2 school bc of #Covid #lockdowns. I get it. We've 3 grandies who can't go 2 school. BUT I wonder if ppl are diminishing kids' resilience. What did kids do during worldwar 2, what do kids do as refugees now in Nauru Xmas Island?",57 ,134 ,568 
donwinslow,08/22/2021,".
CNN
's #Covid super spreader event is about to begin.

WTF?",391 ,605 ,4457 
EdanClay,08/28/2021,"""Poison control, are you calling for yourself?""
""Yes.""
""What do you believe you have ingested?""
""Ivermectin.""
""Are you a horse or a cow?""
""No.""
""Did you take it for #COVID?""
""Yes.""
""Please hang up and call my wife. She doesn't believe me that there are people that stupid!""",11 ,110 ,382 
ChrissieGrech,09/01/2021,"Every single tweet I've seen today has depressed the fuck out of me. Poor Geronimo, Afghanistan being left high and dry, the #NHS, #COVID, #Brexit, lies, theft of our money and our rights. Then there's other stuff not talked about too. We cannot go on like this. 
#JohnsonOut",22 ,105 ,420 
senseidai,08/26/2021,"I truly believe that when and if #Covid is in the rear view mirror, many teachers and health care providers will leave their professions. So many are burned out, treated like garbage, disrespected. 

I thought we were better than that. Apparently some of us aren’t. 

#DemVoice1",17 ,115 ,277 
electroboyusa,08/26/2021,"These are extremely difficult and uncertain times between #COVID ravaging the country, the situation in #Afghanistan and the every day horrors of the #GQP and their goal of destroying Democracy.

I'm grateful to my entire #Resister Family on Twitter.

Let's keep up the fight!",64 ,418 ,1267 
DrTeckKhong,08/26/2021,"It’s incredulous! 

Mum with child who has inflamed tonsils phones 111 - “have you tested him for #covid?” 
Man with sinus congestion phones - “have a #covid test!”

Covid is the cause of most ailments until proven otherwise.",29 ,117 ,294 
GUNKLE2,08/25/2021,174 people have died in the last 24 hours due to #COVID. How is this being normalised?,57 ,460 ,1115 
dhershiser,09/01/2021,My daughter’s roommate at college is arguing that the #Covid vaccine makes women infertile. I told her to tell her roommate that she heard it makes your boobs bigger & helps people lose belly fat.#vaccines,95 ,355 ,2559 
ZeroCOVID4Ever,08/20/2021,"Not only do we have to deal with #COVID, but there is also Diet COVID, COVID Zero, Cherry COVID, Diet Cherry COVID, Diet Cherry COVID Zero, Vanilla COVID, Vanilla COVID with Orange, and many other variants.",53 ,140 ,924 
janestevenson68,08/24/2021,"The #Covid figs are NOT OK 
last 7 days ave:
~ 100 deaths a day NOT OK
~ 1000 Hosptial admissions a day NOT OK
~ 30,000 new cases a day NOT OK
~ at 10% 3,000 ppl will go onto develop LC a day NOT OK",5 ,172 ,354 
LegionSocialist,08/22/2021,"My experience with #COVID

My aunt died
My grandmother died
I almost died
My wife had to get monoclonal antibodies or she would have died.
My five year old caught it from a teacher in her daycare and gave it to us.

What has been your experience with #COVID19?",109 ,150 ,473 
GeorgeMonks11,08/27/2021,"The most pressing issue facing Oklahoma is Covid. It’s killed more than 9,000 Oklahomans, has our entire health care system near a breaking point, filled our ICU’s, harmed families pocketbooks, and caused interruptions & harm to our children’s education. #Oklahoma #Covid",26 ,206 ,789 
sputnikvaccine,08/19/2021,"BREAKING: Combination of one-shot Sputnik Light, the 1st component of Sputnik V, with Astrazeneca #COVID vaccine generated a strong immune response among joint trial participants in Argentina – presentation by Argentina's Heath Ministry at the event in Moscow",29 ,371 ,1230 
RonColeman,08/25/2021,"I am tweeting less and less about #Covid stuff because I realize that I just don't understand the facts.

Unfortunately neither do our rulers, but that doesn't stop them from mandating, pressuring and mouthing off",53 ,130 ,1008 
VABVOX,08/27/2021,"Watching a story on the news of a guy coming home from hospital after FIVE MONTHS of #COVID treatment. That bill is in the millions. Who is paying? Does anyone know? I haven't written any stories about this part, so I don't. But in 2015 I was in ICU 3wks and it cost $260k.",56 ,185 ,711 
MaralynParker,08/29/2021,"No one ‘has to shift their mindset’ about #covid Gladys. 
WA and QLD have a very different ‘mindset’ about what they are happy ‘to live with’.
They certainly don’t want to copy NSW and the mess you have made
#COVID19nsw #GladysFail",17 ,138 ,447 
MartinKulldorff,08/17/2021,"We do not know how many reported #COVID deaths 
(i) were caused by COVID
(ii) had COVID as a contributing factor
(iii) were unrelated to COVID
That is the responsibility of 
CDCgov",138 ,1057 ,3880 
