name,date,content,share,retweet,like
pratiklife7,12/13/2021,"Covid cases are rising once again. Please stay safe. Take all the necessary precautions. 
Eat healthy, live healthy!
God bless all.
P.S. I will be available to help if any1 needs it or for any kind of symptoms. 
Take care #Fam

#COVID19 #Covid 
#StayHealthy #StaySafe",3,6,16
nat_forrest,12/13/2021,"WA Premier isn’t ruling out targeted lockdowns in the event of outbreaks in schools, aged care facilities etc #covid #border",1,3,11
sszinglehead,12/13/2021,"PK says look at the booming WA economy, way of life, death rates from #COVID

Falinski puts a case that a NSW 4 month lockdown, high death rates, long #COVID sufferers, and struggling businesses is better

Another reason to vote this delusional mob out #AfternoonBriefing",2,14,32
DavidColtart,12/13/2021,"I am sorry to hear that 
@CyrilRamaphosa
 has got #Covid and wish him a speedy recovery. Many of us in #Africa deeply appreciate your Statesmanship and wisdom. May God bless and keep you. 
@PresidencyZA",3,8,59
openmindedkiwi,12/13/2021,"Dear Jacinda Ardern,
No one cares about your silly traffic light system. We’ve had enough of your pathetic micro-managing of our great country of New Zealand. We just want to get on with our lives in peace. Tēnā koe. #nzpol #northland #southisland #covid #mandate",17,50,302
realJedBevan,12/13/2021,We were told the #Covid #Vaccines weren't mandatory and look at what happened there. I wonder how long it will be until the third shot is mandated across the board too? And then there are even whispers of a fourth dose! When will that be mandatory?,3,2,14
IrwinRedlenerMD,12/13/2021,"#covid #Politics Persistent vaccine resistance is a toxic brew of bad politics, horrible misinformation and ignorance. Solving this clearly transcends anything we were taught in med school. Where are the communicators, what are messages that can make a dent?",14,24,72
JoelMCurzon,12/13/2021,"In the case of successive #Covid infections, what doesn’t kill you definitely doesn’t make you stronger: Instead, every infection causes some level of damage which leaves you weaker, and gives no lasting immunity to prevent future infections.",3,1,5
govsingapore,12/13/2021,Got your #COVID-19 booster shot? Which combination of vaccines did you get?,,,
grumpyMichael,12/13/2021,"Fkn SICK to DEATH of the constant WHINGING about being ""A prisoner"" ""In my own country"" 
Listening to Perth #ABC720 and all they do is promote the unhappiness this #Covid has caused.
FFS  STOP.",2,13,67
Tennesseine,12/13/2021,"So 
@IHOP
 blames Biden for their failures?

Consider:

-The IHOP near me folded BEFORE #covid, because everyone hated the bad service (caused by an inability to find decent waitstaff at slave wages).

-They closed 4% of all stores BEFORE Biden was elected (because eww, IHOP).",13,61,202
qldhealth,12/13/2021,"As we see families reunited from interstate, please remember to continue to check-in and get tested if you have any #COVID symptoms.",11,19,81
qldhealth,12/13/2021,"Today, we have a total of 10 #COVID cases. Of these cases, 1 was a community acquired case, 7 were interstate acquired and detected in hotel quarantine, and 2 were overseas acquired and detected in hotel quarantine.",20,31,119
lost_jet,12/10/2021,Does anyone want to discuss the record number of athletes dying this past year due to suspicious causes after being vaccinated or nah? RIP Demaryius Thomas #nfl #covid #vaccine,64,92,280
jimmywhiz,12/10/2021,"Hey 
@RonJohnsonWI
, being that you're gargling with Listerine to avoid #covid why does your mouth continue to emanate such foulness?",2,5,4
GMac_Dod,12/10/2021,"#IndyRef #ScotRef #ImStillYES 

#Covid
I’ve had my two jags and had Covid. I will not be getting a booster or passport.
Why..
I’m no better than an unvaccinated person and someone thats been boosted is no better than me.
We can all still catch it and still pass it on.",3,3,6
Numbers28,12/10/2021,"Remember in the movie Jaws, when everyone was angry about beach closures even as a great white shark was actively killing people and those in power chose to let people swim anyway? This is what #COVID reminds me of. We know what works, but people choose to do the exact opposite.",330,1258,4738
CathedralBirds,12/10/2021,When The Cure is  trending and you don't know if its something to do with the pandemic or the genius goth rockers. #thecure #pandemic #covid #Omnicron #gothic,1,,4
respect65,12/10/2021,"The covid propaganda pumped 24/7 by the official narrative and MSM have been relentless and overwhelming. Don't feel bad for being deceived. when the facts become visible, changing your mind is the right thing to do.  Welcome to the community of the enlightened. #COVID",1,23,49
DrHWeb,12/10/2021,"Arrived from red-listed Botswana at 0635 T2 LHR. Been queuing 
@UKBorder
 nearly 2hrs since then. 1 officer on duty! 100s in red queue. You’d think it might be good to process red-list folk faster, but no. We stand in our special queue and fill border hall with our breathing #Covid",6,16,57
Anna_Soubry,12/10/2021,".
@wesstreeting
 outstanding in making it clear on #Today why #Labour will put the public’s health above party politics next week and vote for the new #Covid measures because they are based on the recommendation of the Chief Medical Officer",38,281,2060
oliveblogs,12/10/2021,"*Advice* Of those who had Covid & were on nebulisers etc., was it normal after a few hrs of taking meds, for all symptoms to come back with a bang before the next dose? I was hoping after 6 rounds there would be some improvement? (Also, nose bleeds?) #Covid 
@LongSymptoms",7,3,16
iindrojit,12/10/2021,An 18-year old woman who arrived at the #Kolkata airport last night from Doha via Qatar airlines flight has tested #Covid positive. She has been admitted to Beleghata ID hospital in Kolkata for further investigation for possible #Omicron,3,2,46
DawnNeesom,12/10/2021,It doesn't matter how you actually voted in the last election damn sure none of us got what we thought. The Lockdown Party v. The Lockdown Harder Party. Just for us though. Not them. All in it together my arse. #PlanB #Omicron #Covid #panic,16,28,222
ShingetsuNews,12/10/2021,Omicron appears to have finally gotten a hold. The government is announcing eight new confirmed cases today. We will likely see an end to this brief spell of only about a hundred Covid cases a day in Japan as the more infectious variety rolls in. (MP) #Omicron #Covid #Japan,4,9,23
PieterBotha20,12/10/2021,"I've just had my fifth #Covid test after being directly exposed. I am now five times negative 
#unvaccinated 
#unvaxxed",9,5,42
chrismbbcsport,12/10/2021,".
@CollignonPeter
 tells me on ABC NEWS RADIO that there's no need to stall the planned easing of restrictions in NSW and urges us to look at hospitalization numbers not #Covid case numbers. Be concerned but not panicked by the rise in numbers",2,4,12
MattYoungCTV,12/10/2021,Should the World Junior Hockey championships expand to 12 teams? #canada #WorldJuniors #yxe #yvr #covid #IIHF #NHL22,,,
AZBethLewis,12/10/2021,"There’s a little 8yo girl in my Math class. She hasn’t seen her dad in 45+ days, since he was admitted to the hospital for #Covid. She lights up every day as she describes his progress & always tells me, “I’m a Daddy’s girl”  She’s an unbelievably delightful human",1,11,119
frostnhstaterep,12/10/2021,"5 more of our neighbors dead and 1,581 new cases; 425 in people under age 18.  #COVID #NHPolitics",1,1,4
Iamlege85998753,12/10/2021,"So it seems that #covid is killing off republicans at a much higher rate than dems, specially in red states with less protections and vaccine. Statistically this is turning those states blue. 

Is that self-administration of voter suppression. Mid-terms will be interesting.",1,1,1
deirdreheenan,12/10/2021,"Michael Portillo on @bbcqt

 “I think the Government's #COVID policy has been pretty good. Better than most countries."" 

“We had a better (Covid) policy than New Zealand.”

UK deaths: 146,135
NZ deaths: 44

Wow-just-Wow",230,1204,3677
Dainty_Dragon,12/08/2021,"Reading about first positive #Covid cases from #MFF 
@FurFest
 attendees. Wish I would have been wrong.  

Please, get tested (PCR if possible)! Not only once, but every few days. Wear a mask! Even without any symptoms you may have caught the virus and you can spread it. #Corona",5,4,6
GaryHailes,12/08/2021,"Amongst the many things I do in my life I'm a funeral celebrant. Last year I conducted funerals where attendance was severely limited & many family members were not able to attend, sometimes no one attended because of the rules Boris set. He saw fit to break them & laugh.
#covid",1,1,21
Toronto99News,12/08/2021,"POLL: Are you worried World War 3 might break out?

#Russia #Ukraine #Nato #Covid",,,
IanBFAWU,12/08/2021,Yesterday I attended my friends funeral due to #Covid he was 2x vaccinated yet some food companies think it’s just the flu when we strike it’s people power that will stop them from killing us for profit stand with #Foodworkers they need you now they kept you fed,2,19,55
annabotting,12/08/2021,"#BREAKING - Antibodies from the #Pfizer vaccine were up to 40 times less effective at neutralising #Omicron, than against the original #Covid strain…

- this is from a briefing from Alex Segal, South African scientist at the Africa Health Institute…
1/",136,372,432
Hardasshelen,12/08/2021,Daily reporting of +COVID cases from our school is concerning . It’s good that my kids r all virtual but I plan on getting them back to in person next year. Sigh…. Concerned.  #covid #school,2,1,6
SharonBrennan,12/08/2021,"So someone I know with a double lung transplant died today from Covid. She’d been forced back into work once furlough had ended. But it’s all ok because 
@sajidjavid
 told CEV people in October that the official shielding programme was over #cev #wecount #covid",257,2527,6498
KatieMagnet,12/08/2021,Impressed #NHS have Been called for my 4th jab in Jan ( hopefully I will be allowed out then) #COVID,4,2,35
drmwarner,12/08/2021,"Once again, 
@ongov
 will be titrating its #COVID public health response to ICU capacity (which they are overestimating). 

We don't need more restrictions or new measures, we need free rapid tests, better masks, improved ventilation and concerted effort to accelerate vaccination.",51,384,1810
drmwarner,12/08/2021,"An ICU bed is not an ICU bed without an ICU RN/RT/PT/SW/PSW

400 #COVID ICU patients in Wave 4 could have similar impact on access to non-COVID care in Ontario as 890 did in Wave 3.

The wait and see (and hope) approach does not make sense.",59,292,1283
Daviddwr,12/08/2021,"The Houston (TX, USA) #COVID #OmicronVirus detection is showing the power of #WBE as an early warning indicator. While present in #sewage at 8 of the City's 39 #WWTWs just one person has tested positive and this was after a WBE alert. 

Check 
@COVIDPoops19
 for updates here.",2,4,9
HedyFry,12/08/2021,"#covid vax sites in VCH region today: Italian Cultural Centre, ICBC Claim Centre NV, River Rock Casino Richmond, Surrey North, Langley Events Centre,Agassiz Agricultural Hall, South Surrey Rec Centre, Pemberton Health Centre Vaccine Kiosk, Powell River Recreation Centre (1/2)",2,,2
NomdoChristina,12/08/2021,I am nearly at the end of my COVID isolation period after testing positive. I experienced no more than a chest infection and fatigue. I believe this is due to being double vaccinated. Grateful for recovery  #Covid #VaccinateToSaveSouthAfrica #OmicronVirus,10,2,41
